ChEMBL ID,DrugBank ID,Name,ATC code(s),ATC therapeutic group,ATC status,pKa (acidic),SMILES,pKa (basic),pKa (exp.)_1,pKa (exp.)_2,pKa_comment,logP (pred.),logP (exp.),DyeLeS score,Fluorescent,First approval (year),Oral,MW,TPSA,HBD,HBA,lipinski_violations,lipinski_pass,ABCB1_Pgp_CHEMBL
CHEMBL621,DB00656,Trazodone,N06AX05,Нервная система,Success,34.53,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,7.09,6.74,,6.74,2.68,2.68,-0.1679326752,False,1981.0,1.0,371.87,45.78,0.0,4.0,0,True,interaction
CHEMBL95,DB00382,Tacrine,N06DA01,Нервная система,Success,30.44,NC1=C2CCCCC2=NC2=CC=CC=C12,8.95,9.95,,9.95 (at 20 °C),3.13,2.71,0.267354412,False,1993.0,1.0,198.27,38.91,1.0,2.0,0,True,interaction
CHEMBL607,DB00454,Meperidine,N02AB72; N02AB02; N02AB52,Нервная система,Success,,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,8.16,8.59,,8.59,2.9,2.72,-1.607806282,False,1942.0,1.0,247.34,29.54,0.0,3.0,0,True,
CHEMBL1455,DB00488,Altretamine,L01XX03,Противоопухолевые препараты и иммуномодуляторы,Success,,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,8.75,,,,2.43,2.73,0.3657112518,False,1990.0,1.0,210.28,48.39,0.0,6.0,0,True,
CHEMBL655,DB00683,Midazolam,N05CD08,Нервная система,Success,21.76,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,6.19,,,,3.89,2.73,1.398197281,True,1985.0,1.0,325.77,30.18,0.0,2.0,0,True,inhibitor; interaction
CHEMBL1231862,DB03852,Eucalyptol,R05CA13,Дыхательная система,No Drug Record,,C[C@@]12CC[C@@H](CC1)C(C)(C)O2,-4.2,,,,3.36,2.74,-3.033585078,False,,,154.25,9.23,0.0,1.0,0,True,
CHEMBL227875,DB05154,Pretomanid,J04AK08,Противомикробные (системные),Success,28.43,[O-][N+](=O)C1=CN2C[C@@H](COC2=N1)OCC1=CC=C(OC(F)(F)F)C=C1,-1.6,7.0,,7.0,2.8,2.75,0.7655211058,True,,,359.26,88.65,0.0,6.0,0,True,
CHEMBL12,DB00829,Diazepam,N05BA01,Нервная система,Success,28.08,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,2.92,3.4,,3.4,2.63,2.82,-0.7083210231,False,1963.0,1.0,284.75,32.67,0.0,2.0,0,True,interaction
CHEMBL1179047,DB01161,Chloroprocaine,N01BA04; S01HA08,Нервная система,Success,21.45,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1,8.96,9.1,,9.1,2.72,2.86,0.3916898134,False,1955.0,0.0,270.76,55.56,1.0,4.0,0,True,
CHEMBL1411979,DB04819,Methapyrilene,R06AC05,Дыхательная система,Success,,CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1,8.76,8.85,,8.85 (at 20 °C),2.71,2.87,-0.1569595302,False,,0.0,261.39,19.37,0.0,4.0,0,True,
CHEMBL648,DB01176,Cyclizine,R06AE03; R06AE53,Дыхательная система,Success,,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,8.2,,,,3.55,3.0,-0.2579218156,False,1982.0,0.0,266.39,6.48,0.0,2.0,0,True,
CHEMBL19224,DB01113,Papaverine,G04BE02; G04BE52; A03AD01,Мочеполовая система и половые гормоны,Success,29.22,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,6.03,,,,4.19,3.0,0.09045758474,False,,,339.39,49.81,0.0,5.0,0,True,
CHEMBL159226,DB09205,Moxisylyte,C04AX10; G04BE06,Сердечно-сосудистая система,Success,24.99,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,8.79,8.71,,8.71,3.22,3.17,-0.3962851568,False,,1.0,279.38,38.77,0.0,4.0,0,True,
CHEMBL1697737,DB01559,Clotiazepam,N05BA21,Нервная система,Success,28.05,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,2.39,,,,3.58,3.18,-0.5891819972,False,,,318.83,32.67,0.0,3.0,0,True,
CHEMBL459265,DB00406,Gentian violet cation,G01AX09; D01AE02,Мочеполовая система и половые гормоны,No ATC,25.88,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,4.83,,,,0.87,3.18,0.564092137,True,1982.0,0.0,372.54,9.49,0.0,2.0,0,True,
CHEMBL2443262,DB14881,Oliceridine,N02AX07,Нервная система,Success,33.29,COC1=C(CNCC[C@]2(CCOC3(CCCC3)C2)C2=NC=CC=C2)SC=C1,9.12,,,,3.88,3.19,-1.610152852,False,2020.0,0.0,386.56,43.38,1.0,5.0,0,True,
CHEMBL1201747,DB06766,Alcaftadine,S01GX11,Органы чувств,Success,,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,7.76,,,,2.09,3.2,-0.5170193191,False,2010.0,0.0,307.4,38.13,0.0,3.0,0,True,
CHEMBL511,DB06691,Mepyramine,D04AA02; R06AC01,Дерматологические препараты,Success,34.94,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,8.76,8.85,,8.85 (at 20 °C),2.89,3.27,0.08200467148,False,1973.0,1.0,285.39,28.6,0.0,4.0,0,True,
CHEMBL657,DB01075,Diphenhydramine,R06AA52; D04AA32; R06AA02,Дыхательная система,Success,,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,8.87,8.98,,8.98,3.44,3.27,-0.3221382063,False,1946.0,1.0,255.36,12.47,0.0,2.0,0,True,
CHEMBL807,DB01043,Memantine,N06DX01,Нервная система,Success,,CC12CC3CC(C)(C1)CC(N)(C3)C2,10.7,10.27,,10.27,3.31,3.28,-2.597408635,False,2002.0,1.0,179.31,26.02,1.0,1.0,0,True,
CHEMBL505,DB01114,Chlorpheniramine,R06AB04; R06AB54,Дыхательная система,Success,,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,9.47,9.13,,9.13 (at 25 °C),3.74,3.38,-0.7037110874,False,1950.0,1.0,274.8,16.13,0.0,2.0,0,True,inhibitor; interaction
CHEMBL1201329,DB01116,Trimethaphan,C02BA01,Сердечно-сосудистая система,Success,24.46,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,-2.0,,,,4.4,3.47,-1.587447029,False,,,365.52,23.55,0.0,1.0,0,True,
CHEMBL1106,DB00751,Epinastine,R06AX24; S01GX10,Дыхательная система,Success,15.95,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,8.77,,,,2.53,3.51,-1.260172766,False,2003.0,0.0,249.32,41.62,1.0,3.0,0,True,interaction
CHEMBL566534,DB06697,Artemether,P01BE02,Противопаразитарные препараты,Success,26.37,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,-3.9,,,,3.02,3.53,-3.033728961,False,,,298.38,46.15,0.0,5.0,0,True,
CHEMBL946,DB00719,Azatadine,R06AX09,Дыхательная система,Success,,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,7.91,,,,3.67,3.59,-0.3015544001,False,1977.0,1.0,290.41,16.13,0.0,2.0,0,True,
CHEMBL969,DB01588,Prazepam,N05BA11,Нервная система,Success,28.07,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1,3.06,,,,3.68,3.73,-1.2016161,False,1982.0,1.0,324.81,32.67,0.0,2.0,0,True,
CHEMBL549,DB00215,Citalopram,N06AB04,Нервная система,Success,,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,9.78,9.78,,9.78,3.58,3.76,1.012919277,True,1998.0,1.0,324.4,36.26,0.0,3.0,0,True,interaction
CHEMBL900,DB01173,Orphenadrine,M03BC51; N04AB02; M03BC01,Костно-мышечная система,Success,,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,8.87,8.91,,8.91,3.5,3.77,-0.2792177237,False,1957.0,1.0,269.39,12.47,0.0,2.0,0,True,
CHEMBL761,DB06711,Naphazoline,S01GA01; R01AA08; S01GA51; R01AB02,Органы чувств,Success,21.29,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,10.19,,,,3.44,3.88,0.1957116227,False,1971.0,0.0,210.28,24.39,1.0,2.0,0,True,
CHEMBL855,DB00427,Triprolidine,R06AX07,Дыхательная система,Success,,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,8.64,,,,4.14,3.92,-0.482674226,False,1982.0,1.0,278.4,16.13,0.0,2.0,0,True,
CHEMBL658,DB00708,Sufentanil,N01AH03,Нервная система,Success,22.72,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,8.86,,,,3.4,3.95,-1.350712523,False,1984.0,0.0,386.56,32.78,0.0,4.0,0,True,inhibitor; interaction
CHEMBL1239,DB00676,Benzyl benzoate,P03AX01,Противопаразитарные препараты,Success,,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,-6.9,,,,3.43,3.97,0.1181461057,False,,,212.25,26.3,0.0,2.0,0,True,
CHEMBL1201245,DB01237,Bromodiphenhydramine,R06AA01,Дыхательная система,Success,,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,8.87,,,,4.16,4.0,-0.2151993657,False,1954.0,1.0,334.26,12.47,0.0,2.0,0,True,
CHEMBL1175,DB00476,Duloxetine,N06AX21,Нервная система,Success,,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,9.7,,,,4.72,4.0,-0.6790403885,False,2004.0,1.0,297.42,21.26,1.0,3.0,0,True,
CHEMBL55,DB00738,Pentamidine,P01CX01,Противопаразитарные препараты,Success,21.36,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,12.13,,,,1.32,4.0,0.1122303559,False,1984.0,0.0,340.43,118.2,4.0,4.0,0,True,
CHEMBL1213351,DB00647,Dextropropoxyphene,N02AC04,Нервная система,Success,25.52,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,9.52,,,,4.06,4.18,-1.051631871,False,1957.0,1.0,339.48,29.54,0.0,3.0,0,True,
CHEMBL285802,DB09225,Zotepine,N05AX11,Нервная система,Success,33.07,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12,8.92,,,,4.74,4.25,0.6333093273,True,,,331.87,12.47,0.0,3.0,0,True,
CHEMBL1201203,DB00245,Benzatropine,N04AC01,Нервная система,Success,,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,9.54,10.0,,10,4.47,4.27,-1.355275604,False,1954.0,1.0,307.44,12.47,0.0,2.0,0,True,
CHEMBL1628227,DB01142,Doxepin,N06AA12; D04AX01,Нервная система,Success,34.06,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,9.76,8.96,,8.96,4.08,4.29,0.00805981529,False,1969.0,1.0,279.38,12.47,0.0,2.0,0,True,interaction
CHEMBL157101,DB01026,Ketoconazole,D01AC08; J02AB02; G01AF11; H02CA03,Дерматологические препараты,Success,25.58,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,6.42,,,,4.3,4.35,-0.8335191753,False,1981.0,1.0,531.44,69.06,0.0,6.0,1,True,inhibitor; interaction
CHEMBL564,DB00420,Promazine,N05AA03,Нервная система,Success,34.6,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,9.2,9.36,,9.36,4.63,4.55,0.9145789285,True,1956.0,1.0,284.43,6.48,0.0,3.0,0,True,
CHEMBL76,DB00608,Chloroquine,P01BA01,Противопаразитарные препараты,Success,27.81,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,10.32,10.1,,10.1,5.28,4.63,-0.05594826123,False,1949.0,1.0,319.88,28.16,1.0,3.0,1,True,inhibitor; interaction
CHEMBL1764,DB01403,Methotrimeprazine,N05AA02,Нервная система,Success,34.01,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,9.42,9.19,,9.19,4.84,4.68,0.4135517992,False,1982.0,0.0,328.48,15.71,0.0,4.0,0,True,
CHEMBL516,DB00434,Cyproheptadine,R06AX02,Дыхательная система,Success,34.29,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,8.05,,,,5.02,4.69,0.02227988253,False,1961.0,1.0,287.41,3.24,0.0,1.0,1,True,
CHEMBL829,DB01246,Alimemazine,R06AD01,Дыхательная система,Success,34.07,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,9.42,9.05,,09.05,4.82,4.71,0.3780127176,False,1982.0,1.0,298.46,6.48,0.0,3.0,0,True,
CHEMBL277535,DB04794,Bifonazole,D01AC10; D01AC60,Дерматологические препараты,Success,27.48,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,6.36,,,,4.92,4.77,-0.3560969392,False,,,310.4,17.82,0.0,1.0,0,True,
CHEMBL643,DB01069,Promethazine,D04AA10; R06AD52; R06AD02,Дерматологические препараты,Success,31.89,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,9.05,9.1,,9.1,4.52,4.81,0.05850081504,False,1951.0,1.0,284.43,6.48,0.0,3.0,0,True,interaction
CHEMBL728,DB00433,Prochlorperazine,N05AB04,Нервная система,Success,34.6,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,7.99,8.1,,8.1,4.67,4.88,0.6146049017,True,1956.0,1.0,373.95,9.72,0.0,4.0,0,True,interaction
CHEMBL629,DB00321,Amitriptyline,N06AA09,Нервная система,Success,34.37,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,9.76,9.4,,9.4,5.1,4.92,0.3559395055,False,1961.0,1.0,277.41,3.24,0.0,1.0,1,True,interaction
CHEMBL1200624,DB00823,Ethynodiol diacetate,G03DC06,Мочеполовая система и половые гормоны,Success,24.14,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],-6.7,,,,3.99,5.0,-2.709908013,False,,,384.52,52.6,0.0,4.0,0,True,
CHEMBL908,DB01239,Chlorprothixene,N05AF03,Нервная система,Success,34.24,CN(C)CC\C=C1\C2=CC=CC=C2SC2=CC=C(Cl)C=C12,9.76,,,,5.42,5.18,0.949469085,True,1967.0,1.0,315.87,3.24,0.0,2.0,1,True,interaction
CHEMBL415,DB01242,Clomipramine,N06AA04,Нервная система,Success,34.6,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,9.2,,,,5.04,5.19,0.4826249911,False,1989.0,1.0,314.86,6.48,0.0,2.0,1,True,interaction
CHEMBL1200959,DB00902,Methdilazine,R06AD04,Дыхательная система,Success,33.87,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,8.81,,,,4.56,5.23,-0.8567884955,False,1982.0,1.0,296.44,6.48,0.0,3.0,0,True,
CHEMBL17860,DB04948,Lofexidine,N07BC04,Нервная система,Success,20.86,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,9.27,9.43,,9.43,3.31,5.37,-1.415583357,False,2018.0,1.0,259.14,33.62,1.0,3.0,0,True,
CHEMBL71,DB00477,Chlorpromazine,N05AA01,Нервная система,Success,34.6,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,9.2,9.3,,9.3 (at 25 °C),5.18,5.41,1.040649695,True,1957.0,1.0,318.87,6.48,0.0,3.0,1,True,inhibitor; interaction
CHEMBL1378,DB00372,Thiethylperazine,R06AD03,Дыхательная система,Success,34.6,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,8.0,,,,5.12,5.41,0.7692127397,True,1961.0,1.0,399.63,9.72,0.0,5.0,1,True,
CHEMBL809,DB01104,Sertraline,N06AB06,Нервная система,Success,34.83,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,9.56,9.16,,9.16,5.06,5.51,-1.867981457,False,1991.0,1.0,306.24,12.03,1.0,1.0,1,True,interaction
CHEMBL570,DB00508,Triflupromazine,N05AA05,Нервная система,Success,34.6,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,9.2,,,,4.95,5.54,2.508644939,True,1957.0,1.0,352.42,6.48,0.0,3.0,0,True,interaction
CHEMBL22587,DB01167,Itraconazole,J02AC02,Противомикробные (системные),No Drug Record,,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,3.91,3.7,,3.7,5.48,5.66,-0.7836310748,False,,,705.65,104.7,0.0,9.0,2,False,
CHEMBL43064,DB00568,Cinnarizine,N07CA02; N07CA52,Нервная система,Success,,C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,8.1,,,,5.88,5.77,-0.6366336922,False,,,368.52,6.48,0.0,2.0,1,True,
CHEMBL30008,DB04841,Flunarizine,N07CA03,Нервная система,Success,,FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,7.22,,,,5.3,5.78,0.6107144721,True,,,404.5,6.48,0.0,2.0,1,True,
CHEMBL454801,DB09270,Ubidecarenone,C01EB09,Сердечно-сосудистая система,Success,20.17,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,-4.7,,,,9.94,10.0,-0.3613290954,False,,,863.36,52.6,0.0,4.0,2,False,
CHEMBL203266,DB09069,Trimetazidine,C01EB15,Сердечно-сосудистая система,Success,34.22,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,9.21,4.45,9.14,pKa1= 4.45 ± 0.02 and pKa2= 9.14 ± 0.02,0.85,1.04,-0.6118417886,False,,,266.34,42.96,1.0,5.0,0,True,
CHEMBL3183075,DB00585,Nizatidine,A02BA04,ЖКТ и обмен веществ,Success,24.23,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,6.54,,,,0.7,1.1,-1.947217822,False,1988.0,1.0,331.47,83.33,2.0,8.0,0,True,
CHEMBL2,DB00457,Prazosin,C02CA01,Сердечно-сосудистая система,Success,22.57,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,7.24,6.54,,6.54,1.93,1.3,-0.9358565716,False,1976.0,1.0,383.41,106.95,1.0,8.0,0,True,inhibitor; substrate; interaction
,DB00185,Cevimeline,N07AX03,Нервная система,,30.77,CC1O[C@@]2(CS1)CN1CCC2CC1,8.59,,,,1.46,1.3,-3.723243843,False,,,199.32,12.47,0.0,3.0,0,True,
CHEMBL647,DB00964,Apraclonidine,S01EA03,Органы чувств,Success,15.8,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,8.48,,,,2.14,1.4,-1.169914527,False,1987.0,0.0,245.11,62.44,3.0,4.0,0,True,
CHEMBL1005,DB00899,Remifentanil,N01AH06,Нервная система,Success,22.65,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,7.51,,,,1.75,1.4,-1.030863136,False,1996.0,0.0,376.45,76.15,0.0,6.0,0,True,
CHEMBL1422,DB01261,Sitagliptin,A10BH01,ЖКТ и обмен веществ,Success,23.65,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,8.78,,,,1.95,1.5,0.7213765956,True,2006.0,1.0,407.32,77.04,1.0,4.0,0,True,
CHEMBL416,DB00553,Methoxsalen,D05AD02; D05BA02,Дерматологические препараты,Success,26.7,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,-2.9,,,,2.1,1.7,-1.138105997,False,,,216.19,52.58,0.0,4.0,0,True,
CHEMBL934,DB01011,Metyrapone,V04CD01,Прочие препараты,Success,,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1,4.87,,,,2.09,1.8,-0.5142706173,False,1961.0,1.0,226.28,42.85,0.0,3.0,0,True,
CHEMBL1574,DB00191,Phentermine,A08AA01,ЖКТ и обмен веществ,Success,,CC(C)(N)CC1=CC=CC=C1,10.25,9.84,,9.84,2.32,1.9,-0.589009662,False,1959.0,1.0,149.24,26.02,1.0,1.0,0,True,
CHEMBL13280,DB01544,Flunitrazepam,N05CD03,Нервная система,Success,27.42,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,1.72,,,,2.2,2.06,1.004240779,True,,1.0,313.29,75.81,0.0,4.0,0,True,
CHEMBL1256,DB00753,Isoflurane,N01AB06,Нервная система,Success,20.39,FC(F)OC(Cl)C(F)(F)F,-4.7,,,,2.3,2.06,3.054421354,True,,,184.49,9.23,0.0,1.0,0,True,
CHEMBL1201201,DB01577,Metamfetamine,N06BA03,Нервная система,Success,,CN[C@@H](C)CC1=CC=CC=C1,10.21,9.87,,9.87 (at 25 °C),2.23,2.07,-0.3123005028,False,1943.0,1.0,149.24,12.03,1.0,1.0,0,True,
CHEMBL1257,DB00228,Enflurane,N01AB04,Нервная система,Success,20.43,FC(F)OC(F)(F)C(F)Cl,-5.0,,,,2.24,2.1,2.61104945,True,,,184.49,9.23,0.0,1.0,0,True,
CHEMBL590,DB00170,Menadione,B02BA02,Кровь и органы кроветворения,Success,22.37,CC1=CC(=O)C2=CC=CC=C2C1=O,-7.2,,,,1.91,2.2,0.3524856209,False,,,172.18,34.14,0.0,2.0,0,True,
CHEMBL370805,DB00907,Cocaine,S01HA01; S02DA02; R02AD03; N01BC01,Органы чувств,Success,20.91,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,8.85,8.61,,8.61 (at 15 °C),1.97,2.3,-1.909748078,False,2017.0,0.0,303.36,55.84,0.0,5.0,0,True,
CHEMBL1201216,DB00298,Dapiprazole,S01EX02,Органы чувств,Success,32.71,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1,7.64,,,,2.78,2.3,-0.8463979991,False,1990.0,0.0,325.46,37.19,0.0,4.0,0,True,
CHEMBL636,DB00989,Rivastigmine,N06DA03,Нервная система,Success,,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,8.8,,,,2.45,2.3,-1.019590404,False,1998.0,1.0,250.34,32.78,0.0,3.0,0,True,
CHEMBL1196,DB00807,Proparacaine,S01HA04,Органы чувств,Success,19.74,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,8.96,3.2,,3.2,2.97,2.5,0.08638978914,False,1953.0,0.0,294.4,64.79,1.0,5.0,0,True,
CHEMBL1004,DB00366,Doxylamine,R06AA09; R06AA59,Дыхательная система,Success,,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,8.87,,,,2.9,2.5,-0.09950616138,False,1948.0,1.0,270.38,25.36,0.0,3.0,0,True,
CHEMBL1444,DB01006,Letrozole,L02BG04,Противоопухолевые препараты и иммуномодуляторы,Success,26.47,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,1.89,,,,1.86,2.5,-0.8000498617,False,1997.0,1.0,285.31,78.29,0.0,4.0,0,True,
CHEMBL864,DB00748,Carbinoxamine,R06AA08,Дыхательная система,Success,,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,8.87,,,,3.03,2.6,-0.3701575605,False,1982.0,1.0,290.79,25.36,0.0,3.0,0,True,
CHEMBL594,DB01084,Emedastine,S01GX06,Органы чувств,Success,33.96,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1,8.66,,,,2.91,2.6,-0.4629832435,False,1997.0,0.0,302.42,33.53,0.0,4.0,0,True,
CHEMBL267936,DB00657,Mecamylamine,C02BB01,Сердечно-сосудистая система,Success,,CNC1(C)C2CCC(C2)C1(C)C,10.88,,,,3.13,2.7,-2.908244392,False,1956.0,1.0,167.3,12.03,1.0,1.0,0,True,
CHEMBL1189679,DB00377,Palonosetron,A04AA55; A04AA05,ЖКТ и обмен веществ,Success,,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2,7.97,,,,2.72,2.7,-2.27102225,False,2003.0,1.0,296.41,23.55,0.0,2.0,0,True,
CHEMBL972,DB01037,Selegiline,N04BD01,Нервная система,Success,24.71,C[C@H](CC1=CC=CC=C1)N(C)CC#C,8.67,,,,3.08,2.7,-1.441303992,False,1989.0,1.0,187.29,3.24,0.0,1.0,0,True,interaction
CHEMBL654,DB00370,Mirtazapine,N06AX11,Нервная система,Success,29.62,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,6.67,7.7,,7.7,2.9,2.9,-1.782661446,False,1996.0,1.0,265.36,19.37,0.0,3.0,0,True,
CHEMBL833,DB00208,Ticlopidine,B01AC05,Кровь и органы кроветворения,Success,33.85,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,6.94,,,,4.25,2.9,-1.491730908,False,1991.0,1.0,263.79,3.24,0.0,2.0,0,True,
CHEMBL911,DB00425,Zolpidem,N05CF02,Нервная система,Success,,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,5.39,5.65,,"Strongest basic, 5.65",3.15,3.02,0.2617838472,False,1992.0,1.0,307.4,37.61,0.0,2.0,0,True,
CHEMBL681,DB00292,Etomidate,N01AX07,Нервная система,Success,33.79,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,4.25,,,,2.66,3.05,-1.155507764,False,1982.0,0.0,244.29,44.12,0.0,3.0,0,True,
CHEMBL383921,DB00234,Reboxetine,N06AX18,Нервная система,No Drug Record,29.63,[H][C@@]1(CNCCO1)[C@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1,7.91,,,,3.06,3.1,-1.661709947,False,,,313.4,39.72,1.0,4.0,0,True,
CHEMBL1172,DB00967,Desloratadine,R06AX27,Дыхательная система,Success,33.95,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,9.73,,,,3.48,3.2,-0.5241994689,False,2001.0,1.0,310.83,24.92,1.0,2.0,0,True,inhibitor; substrate
CHEMBL7010,DB01463,Fencamfamin,N06BA06,Нервная система,Success,,CCNC1C2CCC(C2)C1C1=CC=CC=C1,10.56,,,,3.46,3.2,-1.184829353,False,,,215.34,12.03,1.0,1.0,0,True,
CHEMBL814,DB00176,Fluvoxamine,N06AB08,Нервная система,Success,27.44,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,8.86,,,,2.89,3.2,0.7125890628,True,1994.0,1.0,318.34,56.84,1.0,4.0,0,True,interaction
